-33.93,121.85,34.241,18.9023,35.7202,228.9645,0.1745,0.2315,4.7679,0.605,1025.7452
-33.93,121.85,35.249,18.8947,35.719,228.994,0.1758,0.2111,4.767,0.702,1025.7491
-33.93,121.85,36.256,18.8849,35.7178,229.0316,0.176,0.1931,4.7659,0.852,1025.7535
-33.93,121.85,37.263,18.8739,35.7157,229.0804,0.1803,0.1908,4.7646,0.949,1025.759
-33.93,121.85,38.27,18.866,35.7148,229.1198,0.1852,0.1949,4.7637,1.005,1025.7662
-33.93,121.85,39.277,18.8612,35.7152,229.1447,0.1897,0.1917,4.7633,0.957,1025.7738
-33.93,121.85,40.285,18.8608,35.7172,229.1488,0.1973,0.1743,4.7636,0.668,1025.7816
-33.93,121.85,41.292,18.86,35.7149,229.1504,0.2036,0.1885,4.7632,0.292,1025.7827
-33.93,121.85,42.299,18.8538,35.7127,229.1831,0.2022,0.1949,4.7624,0.386,1025.7881
-33.93,121.85,10.07,19.3793,35.5921,227.11,0.2807,0.5029,4.8005,-0.001,1025.3986
-33.93,121.85,11.077,19.2898,35.6203,227.4302,0.2813,0.4233,4.7948,0.423,1025.4452
-33.93,121.85,12.084,19.2359,35.6274,227.6585,0.2815,0.3727,4.7901,0.757,1025.474
-33.93,121.85,13.092,19.2033,35.6283,227.8086,0.2796,0.3515,4.7869,0.95,1025.4926
-33.93,121.85,14.099,19.1839,35.6296,227.9058,0.2769,0.3346,4.7851,1.032,1025.509
-33.93,121.85,15.106,19.1719,35.6292,227.9642,0.2767,0.3229,4.7839,1.038,1025.5187
-33.93,121.85,16.113,19.1617,35.6285,228.0085,0.2778,0.3167,4.7828,1.077,1025.5255
-33.93,121.85,17.12,19.148,35.6289,228.0568,0.2822,0.3185,4.7815,1.115,1025.5311
-33.93,121.85,18.127,19.1222,35.6304,228.1382,0.2906,0.3257,4.7791,1.122,1025.5356
-33.93,121.85,19.135,19.07,35.634,228.3067,0.3077,0.3409,4.7742,1.115,1025.5419
-33.93,121.85,20.141,18.9809,35.6414,228.6215,0.342,0.3633,4.766,1.077,1025.5599
-33.93,121.85,21.148,18.8695,35.6504,229.0883,0.3937,0.3609,4.7557,0.916,1025.6038
-33.93,121.85,22.156,18.7501,35.6394,229.5929,0.4304,0.36,4.7422,0.782,1025.6252
-33.93,121.85,23.162,18.6586,35.6348,230.0293,0.4442,0.38,4.7323,0.848,1025.6628
-33.93,121.85,24.17,18.5963,35.6351,230.3286,0.4514,0.3939,4.726,0.846,1025.6947
-33.93,121.85,25.177,18.5429,35.6263,230.5775,0.4518,0.4068,4.7196,0.773,1025.7085
-33.93,121.85,26.184,18.5168,35.6198,230.7431,0.4503,0.4161,4.7162,0.666,1025.7285
-33.93,121.85,27.191,18.4856,35.6158,230.8557,0.4482,0.403,4.7125,0.5,1025.7294
-33.93,121.85,28.198,18.4579,35.6157,230.9909,0.4605,0.4073,4.7097,0.705,1025.746
-33.93,121.85,29.206,18.4432,35.6186,231.0584,0.4738,0.3843,4.7086,0.708,1025.7593
-33.93,121.85,30.213,18.434,35.6094,231.1202,0.4829,0.3649,4.7067,0.624,1025.7616
-33.93,121.85,31.22,18.4245,35.6019,231.1668,0.4816,0.3389,4.7048,0.297,1025.7607
-33.93,121.85,32.227,18.4126,35.6028,231.216,0.49,0.365,4.7038,0.669,1025.7689
-33.93,121.85,33.234,18.4052,35.6038,231.2489,0.4833,0.3794,4.7032,0.84,1025.7767
-33.93,121.85,34.241,18.3991,35.6062,231.2725,0.4745,0.3755,4.7029,0.844,1025.7848
-33.93,121.85,35.249,18.3909,35.609,231.3001,0.4672,0.3575,4.7024,0.733,1025.7924
-33.93,121.85,36.256,18.3779,35.6048,231.3587,0.4627,0.3531,4.7007,0.707,1025.7959
-33.93,121.85,37.263,18.3584,35.6045,231.4303,0.4567,0.3491,4.6987,0.705,1025.8011
-33.93,121.85,38.27,18.3157,35.6004,231.5845,0.443,0.3526,4.6939,0.747,1025.8019
-33.93,121.85,39.277,18.2657,35.6006,231.8059,0.4205,0.3707,4.6888,0.821,1025.8212
-33.93,121.85,40.284,18.2242,35.5952,232.0033,0.3993,0.3732,4.684,0.773,1025.8351
-33.93,121.85,41.292,18.1977,35.5887,232.151,0.3824,0.392,4.6806,0.742,1025.8485
-33.93,121.85,42.299,18.1712,35.5901,232.2613,0.3628,0.4011,4.6781,0.507,1025.86
-33.93,121.85,43.306,18.1317,35.5867,232.4164,0.3514,0.4322,4.6737,0.568,1025.8654
-33.93,121.85,44.313,18.0813,35.5847,232.6237,0.3245,0.4841,4.6684,0.713,1025.8765
-33.93,121.85,45.321,18.0187,35.5814,232.8796,0.2844,0.5447,4.6617,0.761,1025.8875
-33.93,121.85,46.328,17.9469,35.5816,233.1955,0.2586,0.6262,4.6545,0.774,1025.9111
